-2.552613561772278938e-01 -2.918232483031261149e-01 -2.462535148233014892e-01 -1.320441919851763901e-01 -2.233147537937855975e-01 -1.763119304052900849e-01 -2.001987013452439235e-01 -2.682793422182778720e-01 -2.726102239695151752e-01 -2.151774190142730636e-01 -2.404156141603156216e-01 -1.227341834097855078e-01 -2.097322433023446064e-01 -2.719841041667049319e-01 -2.152075989265042344e-01 -2.340295799714054714e-01 -2.152707337492674178e-01 -2.166166523456048987e-01 -1.619641867282934911e-01 -2.216640118529067116e-01 -4.439370668516506857e-01 -3.823397135650952183e-01 -4.931523542268242966e-01 -5.029891593762596536e-01 -4.070412322624357704e-01 -5.135764125162444182e-01 -5.156075283067204085e-01 -3.815507428613568175e-01 -4.180518520228184709e-01 -3.730336726597521246e-01 1.210006122439074433e-01 2.034036586206695307e-01 8.514178560325864897e-02 1.153967335035786801e-01 1.404754432239454232e-01 4.748352991763023223e-02 1.198861590659552889e-01 1.783274622833581069e-01 1.385604021991560242e-01 1.826276806737349989e-01
-2.563292548094033840e-01 -2.935626145635474860e-01 -2.469900168765901682e-01 -1.330912881709113427e-01 -2.245643603509805408e-01 -1.767317803737000204e-01 -2.012448706582614100e-01 -2.698578952814339460e-01 -2.738045189848150041e-01 -2.168192227554510132e-01 -2.372884340203305631e-01 -1.171843439111558693e-01 -2.075440920596619554e-01 -2.690577937160133493e-01 -2.114854770066293410e-01 -2.328193753848518954e-01 -2.122047346648630595e-01 -2.118772287099676965e-01 -1.582612473370467732e-01 -2.167779159158940427e-01 -4.437729442089162757e-01 -3.818245274262324074e-01 -4.930222491534377305e-01 -5.029110762265727175e-01 -4.068170978444693442e-01 -5.135239963547352238e-01 -5.154480561448936404e-01 -3.812445203603176958e-01 -4.177563608608508838e-01 -3.727421355424911931e-01 1.212101396456678609e-01 2.071807660274779805e-01 8.599250281990310218e-02 1.136349465765192912e-01 1.411161859386135531e-01 4.707375115411377431e-02 1.201626486658233794e-01 1.793720241315926722e-01 1.410293504838082690e-01 1.830779919523598531e-01
-2.574363743972076790e-01 -2.953994394168118487e-01 -2.477604250774887440e-01 -1.341576317880555647e-01 -2.258641921467262614e-01 -1.771627913419672740e-01 -2.023302708364370928e-01 -2.715015448950539589e-01 -2.750644111122316215e-01 -2.185229301458748996e-01 -2.341984171910520829e-01 -1.116044661597866833e-01 -2.053647039769585236e-01 -2.662159130372730997e-01 -2.077967955881780959e-01 -2.316367630088737029e-01 -2.091734600556190982e-01 -2.071726930620435281e-01 -1.545428243986449179e-01 -2.119444182865818926e-01 -4.436913044544257834e-01 -3.814430563108721639e-01 -4.929497679411413702e-01 -5.029114099387169690e-01 -4.066899487412387604e-01 -5.135047429175618738e-01 -5.153693496362553583e-01 -3.810595677215483645e-01 -4.175535123935036341e-01 -3.725766877749688843e-01 1.204327430783042469e-01 2.099687371371990185e-01 8.584943843343195713e-02 1.108941255580932761e-01 1.407427839954762672e-01 4.564366153889861527e-02 1.194734241964707372e-01 1.794291690801359529e-01 1.424873507104159609e-01 1.825245669671697879e-01
-2.585294258351447660e-01 -2.972475226336195875e-01 -2.485249140930852196e-01 -1.351918300177314403e-01 -2.271521372634440206e-01 -1.775783805466334964e-01 -2.034025772692130418e-01 -2.731343797467384316e-01 -2.763289080220470706e-01 -2.202098296667233945e-01 -2.311264447199614380e-01 -1.059433653008262644e-01 -2.031882933118605572e-01 -2.634410984139061718e-01 -2.041153717980505600e-01 -2.304901108476967442e-01 -2.061577771132507009e-01 -2.024620851102950647e-01 -1.507834413072063895e-01 -2.071208804695492123e-01 -4.435985804551536571e-01 -3.810327828771586933e-01 -4.928699466876020896e-01 -5.029011162338355989e-01 -4.065489278879303447e-01 -5.134825252363183212e-01 -5.152796128205626713e-01 -3.808548827814691728e-01 -4.173343855907091227e-01 -3.723915553288426605e-01 1.198467366905148490e-01 2.130274286422129404e-01 8.586791509313208837e-02 1.083390274944293213e-01 1.405839892628066856e-01 4.434877732079062218e-02 1.189705602903586568e-01 1.797306340669524161e-01 1.441574003264181059e-01 1.822235743444819700e-01
-2.596193701405704046e-01 -2.991256376008832873e-01 -2.492914105483272358e-01 -1.362042518439885996e-01 -2.284411906432148864e-01 -1.779832914102240371e-01 -2.044725513575846310e-01 -2.747726280231173601e-01 -2.776108930693130250e-01 -2.218967449688346860e-01 -2.280769017041978652e-01 -1.002106071725280406e-01 -2.010173260091378533e-01 -2.607371177130224926e-01 -2.004467111666436152e-01 -2.293794163094064753e-01 -2.031620973934973040e-01 -1.977531798299424770e-01 -1.469887962067672471e-01 -2.023152248098031847e-01 -4.435142787993297531e-01 -3.806282201196009018e-01 -4.927964799771477611e-01 -5.028983062887948385e-01 -4.064172447029293367e-01 -5.134646507154353445e-01 -5.151980004157302728e-01 -3.806600424507942115e-01 -4.171221836858912124e-01 -3.722172053773654676e-01 1.192053487642514426e-01 2.160958349898304542e-01 8.580670670271298150e-02 1.057241508344947678e-01 1.403827050439954149e-01 4.294700802248260785e-02 1.184128621751536492e-01 1.800188919696895096e-01 1.457852524512830705e-01 1.819117984752690598e-01
-2.607037414510531281e-01 -3.010302841943934271e-01 -2.500578129144514494e-01 -1.371925292604821711e-01 -2.297286105218998009e-01 -1.783757846120170576e-01 -2.055377649790103012e-01 -2.764131775146527747e-01 -2.789076096644276803e-01 -2.235805008717481057e-01 -2.250492565307376236e-01 -9.440262815432289012e-02 -1.988524642913651885e-01 -2.581035310953988526e-01 -1.967896450059544444e-01 -2.283064804157984573e-01 -2.001858986073776214e-01 -1.930434659953677579e-01 -1.431578051626340164e-01 -1.975247755414726858e-01 -4.434342750167216685e-01 -3.802219433805756332e-01 -4.927265034706222457e-01 -5.028990808434329329e-01 -4.062900007973600514e-01 -5.134494797529204346e-01 -5.151204654426907448e-01 -3.804687901230986991e-01 -4.169120358810574634e-01 -3.720472078656499870e-01 1.185600923507168780e-01 2.192315534929952792e-01 8.571681671843375816e-02 1.030991509890382407e-01 1.401928934406511118e-01 4.148862905965865905e-02 1.178507578587010551e-01 1.803482907385916267e-01 1.474259258831455977e-01 1.816442131758674028e-01
-2.617828912799722851e-01 -3.029627464317894425e-01 -2.508241364463414946e-01 -1.381569109448977095e-01 -2.310149709087118974e-01 -1.787554539095654871e-01 -2.065985598855057115e-01 -2.780570044018076392e-01 -2.802196467434964755e-01 -2.252621320504956948e-01 -2.220440250763527357e-01 -8.851866134752643667e-02 -1.966947500043815800e-01 -2.555407871810727038e-01 -1.931444299436850531e-01 -2.272727061898949519e-01 -1.972297089415030180e-01 -1.883326294318182770e-01 -1.392908289969164159e-01 -1.927491215106844069e-01 -4.433594118197327072e-01 -3.798155222396865649e-01 -4.926606470632111656e-01 -5.029040759344913791e-01 -4.061682306556765876e-01 -5.134371965707218433e-01 -5.150478412211201285e-01 -3.802824567291927527e-01 -4.167050728115637703e-01 -3.718829187618911125e-01 1.178993917568052080e-01 2.224247768407161818e-01 8.558742663824230046e-02 1.004512774127394592e-01 1.400027248095818411e-01 3.996207311285741859e-02 1.172729948144570211e-01 1.807072180183846022e-01 1.490690059144213764e-01 1.814085040222650769e-01
-2.628565659562914769e-01 -3.049232899689344189e-01 -2.515899436781690590e-01 -1.390970760178523169e-01 -2.323001344797837320e-01 -1.791216041635028122e-01 -2.076546833211586063e-01 -2.797042081965858129e-01 -2.815468808036692971e-01 -2.269417680044580332e-01 -2.190615159490481301e-01 -8.255728046597744785e-02 -1.945451371486987269e-01 -2.530491980548915110e-01 -1.895110303714110933e-01 -2.262795904657978752e-01 -1.942938461081416546e-01 -1.836198948904307349e-01 -1.353878848986833638e-01 -1.879873921032531314e-01 -4.432894751000939770e-01 -3.794085760182852041e-01 -4.925987892342445496e-01 -5.029129730998392889e-01 -4.060517037910457150e-01 -5.134275942538686355e-01 -5.149799221266054827e-01 -3.801007524379168001e-01 -4.165011265017540265e-01 -3.717240361649992164e-01 1.172251318589663804e-01 2.256801233009336771e-01 8.542088176504739061e-02 9.778110475104799526e-02 1.398144172850819822e-01 3.836892974422434488e-02 1.166814795408969430e-01 1.810981691134894433e-01 1.507180364291686447e-01 1.812067548233436132e-01
-2.639246348970770151e-01 -3.069124188657733066e-01 -2.523548931622235925e-01 -1.400128017943986503e-01 -2.335841123622309223e-01 -1.794735906959850635e-01 -2.087060042910715840e-01 -2.813550747679826047e-01 -2.828893516770294436e-01 -2.286197250797858682e-01 -2.161020974699359998e-01 -7.651715831466168738e-02 -1.924045940864294313e-01 -2.506291461621348304e-01 -1.858894867693459407e-01 -2.253286137019145374e-01 -1.913786861055659372e-01 -1.789045980139207515e-01 -1.314490404479633501e-01 -1.832388399122266698e-01 -4.432244756375482986e-01 -3.790011496684848602e-01 -4.925409650525611749e-01 -5.029256452493748863e-01 -4.059404622808847063e-01 -5.134205339404115387e-01 -5.149167238634355659e-01 -3.799237395963143138e-01 -4.163003103379563363e-01 -3.715706169200688191e-01 1.165362859915768656e-01 2.289991219581202220e-01 8.521665710510310798e-02 9.508633762589258076e-02 1.396271582344135176e-01 3.670791277697574295e-02 1.160752712293386391e-01 1.815206148792373464e-01 1.523735361955150247e-01 1.810379690821357912e-01
-2.649869340678627228e-01 -3.089306006008992744e-01 -2.531186208864260601e-01 -1.409038226984715148e-01 -2.348668787407956760e-01 -1.798107473305750048e-01 -2.097523595088318926e-01 -2.830098465953530540e-01 -2.842470714225535100e-01 -2.302962712623722041e-01 -2.131661404858758158e-01 -7.039689976936952531e-02 -1.902740819778547809e-01 -2.482810413486357670e-01 -1.822798361494500641e-01 -2.244212652440271960e-01 -1.884846056032073724e-01 -1.741860610289039379e-01 -1.274743273779041508e-01 -1.785027145090014034e-01 -4.431643737155843144e-01 -3.785931933628459145e-01 -4.924871702541423479e-01 -5.029419149901513952e-01 -4.058344891553478107e-01 -5.134158485444676456e-01 -5.148582125172429524e-01 -3.797514059421787658e-01 -4.161026741563326192e-01 -3.714226418526382356e-01 1.158324509657146090e-01 2.323839979733832994e-01 8.497481957040130263e-02 9.236530648981906844e-02 1.394407922153656221e-01 3.497832141368223402e-02 1.154540378398217770e-01 1.819747018782752468e-01 1.540366676144671321e-01 1.809018446130227220e-01
-2.660432998305848895e-01 -3.109783266401232593e-01 -2.538807658169336401e-01 -1.417698604466224033e-01 -2.361484111302525057e-01 -1.801324013941524860e-01 -2.107935867154361043e-01 -2.846687729440091075e-01 -2.856200661016831677e-01 -2.319716775069936288e-01 -2.102540308670330926e-01 -6.419508001000530373e-02 -1.881545602572466391e-01 -2.460053288303572783e-01 -1.786821296026911421e-01 -2.235590377000768181e-01 -1.856119945965672702e-01 -1.694636200556581263e-01 -1.234637619757647242e-01 -1.737782897426534967e-01 -4.431091387198755061e-01 -3.781846779251231139e-01 -4.924374039071362508e-01 -5.029616056078484165e-01 -4.057337805569277145e-01 -5.134133626143163598e-01 -5.148043632462120378e-01 -3.795837578682012547e-01 -4.159082805081417145e-01 -3.712801104625153559e-01 1.151130761645002276e-01 2.358368467581913042e-01 8.469527382066477372e-02 8.961620502078247730e-02 1.392550164216636299e-01 3.317928675090186380e-02 1.148173024562330752e-01 1.824604446105567990e-01 1.557084370356736358e-01 1.807979492462430116e-01
-2.670935614355705590e-01 -3.130560987602771794e-01 -2.546409640317637280e-01 -1.426106176380227686e-01 -2.374286814481425256e-01 -1.804378702013091085e-01 -2.118295172754449118e-01 -2.863320988184031579e-01 -2.870083662242473022e-01 -2.336462065791556353e-01 -2.073661668843315986e-01 -5.791023692593123828e-02 -1.860469861173809081e-01 -2.438024866949417280e-01 -1.750964286138962100e-01 -2.227434283392901726e-01 -1.827612537906056767e-01 -1.647366191409863068e-01 -1.194173416151996237e-01 -1.690648575220008998e-01 -4.430587359865131303e-01 -3.777755693489955324e-01 -4.923916590275914107e-01 -5.029845297621465816e-01 -4.056383298402268522e-01 -5.134128877216609377e-01 -5.147551473343769946e-01 -3.794207998870574583e-01 -4.157171878891348094e-01 -3.711430201430930831e-01 1.143776329229170968e-01 2.393598157856011710e-01 8.437792865692393673e-02 8.683725733885933051e-02 1.390695572962095117e-01 3.130993824745122861e-02 1.141646089133921960e-01 1.829779025188608410e-01 1.573898710439178561e-01 1.807259011825777806e-01
-2.681375425781631905e-01 -3.151644319266244110e-01 -2.553988497672186608e-01 -1.434257792309435176e-01 -2.387076579057519909e-01 -1.807264615297256849e-01 -2.128599777040161289e-01 -2.880000674107035530e-01 -2.884120086006322081e-01 -2.353201156293751595e-01 -2.045029598942101623e-01 -5.154087398269607129e-02 -1.839523152914676607e-01 -2.416730255264080141e-01 -1.715228060852524439e-01 -2.219759387855698984e-01 -1.799327953290185134e-01 -1.600044117305875757e-01 -1.153350467059246209e-01 -1.643617290485907545e-01 -4.430131295912486111e-01 -3.773658348651742767e-01 -4.923499246381252692e-01 -5.030104915303967861e-01 -4.055481310558541885e-01 -5.134142230153835307e-01 -5.147105349530141094e-01 -3.792625392378612958e-01 -4.155294547046145537e-01 -3.710113708237271490e-01 1.136255766655654004e-01 2.429550639812503854e-01 8.402266053675923330e-02 8.402668038298789777e-02 1.388841308403132302e-01 2.936936755132252622e-02 1.134954848108852415e-01 1.835271398161712753e-01 1.590819774904674855e-01 1.806853278106510807e-01
-2.691750609482748691e-01 -3.173038534110635411e-01 -2.561540549353503726e-01 -1.442150123062473366e-01 -2.399853044883244468e-01 -1.809974732481842985e-01 -2.138847892154648322e-01 -2.896729195220842379e-01 -2.898310356206991734e-01 -2.369936556948106510e-01 -2.016648342878695765e-01 -4.508546082558442109e-02 -1.818715025107953687e-01 -2.396174875541609850e-01 -1.679613463272031648e-01 -2.212580750300066901e-01 -1.771270427784744639e-01 -1.552663605293041205e-01 -1.112168414347313866e-01 -1.596682344404452281e-01 -4.429722816077392711e-01 -3.769554419036246218e-01 -4.923121852745570015e-01 -5.030392855458685197e-01 -4.054631781241780364e-01 -5.134171546559538335e-01 -5.146704944403620585e-01 -3.791089848847315480e-01 -4.153451385625570591e-01 -3.708851639567392611e-01 1.128563551811949256e-01 2.466247705227543885e-01 8.362932223014189759e-02 8.118269194360373808e-02 1.386984510664710513e-01 2.735663745098171340e-02 1.128094496303597982e-01 1.841082336407594833e-01 1.607857543737002681e-01 1.806758738399078523e-01
-2.702059282272128438e-01 -3.194749027354445992e-01 -2.569062089894489920e-01 -1.449779662100712241e-01 -2.412615809678555212e-01 -1.812501931472185468e-01 -2.149037677129815027e-01 -2.913508936445325381e-01 -2.912654951021606542e-01 -2.386670718685921233e-01 -1.988522275976420395e-01 -3.854243453639449868e-02 -1.798055020001089743e-01 -2.376364458584964701e-01 -1.644121452985136400e-01 -2.205913472832797539e-01 -1.743444312727815138e-01 -1.505218377827809428e-01 -1.070626748148368751e-01 -1.549837227703184939e-01 -4.429361521490463027e-01 -3.765443586984495994e-01 -4.922784210529989046e-01 -5.030706967533056240e-01 -4.053834649729013972e-01 -5.134214554713554257e-01 -5.146349923543098726e-01 -3.789601477774919847e-01 -4.151642966218615505e-01 -3.707644027697214462e-01 1.120694065651292592e-01 2.503711324016660300e-01 8.319774135185470376e-02 7.830350853765852270e-02 1.385122276478925052e-01 2.527078076253716152e-02 1.121060127492863601e-01 1.847212713373770909e-01 1.625021879106657574e-01 1.806971983577103369e-01
-2.712299499834620042e-01 -3.216781313925239916e-01 -2.576549387171911953e-01 -1.457142726185172987e-01 -2.425364427876198214e-01 -1.814838987452135344e-01 -2.159167236785776711e-01 -2.930342258714843662e-01 -2.927154399939070339e-01 -2.403406032962201178e-01 -1.960655905591439929e-01 -3.191020088294039408e-02 -1.777552679275690717e-01 -2.357305035171573249e-01 -1.608753108058000592e-01 -2.199772697768847818e-01 -1.715854076127532879e-01 -1.457702255213467191e-01 -1.028724816977948098e-01 -1.503075620628280540e-01 -4.429046992276017836e-01 -3.761325545397646852e-01 -4.922486075992895116e-01 -5.031045000127034594e-01 -4.053089854533523106e-01 -5.134268845476501753e-01 -5.146039933459323201e-01 -3.788160408248723576e-01 -4.149869856931565071e-01 -3.706490922273639188e-01 1.112641595341803957e-01 2.541963643933082273e-01 8.272772120345589508e-02 7.538734568329544250e-02 1.383251660273752681e-01 2.311080156799672283e-02 1.113846737718234003e-01 1.853663501852187701e-01 1.642322529973822831e-01 1.807489743992562181e-01
-2.722469255918317232e-01 -3.239141025827777520e-01 -2.583998680572135997e-01 -1.464235456279436853e-01 -2.438098409682972201e-01 -1.816978571220152217e-01 -2.169234620859908647e-01 -2.947231498257302240e-01 -2.941809280966923845e-01 -2.420144831894165682e-01 -1.933053871723621753e-01 -2.518713572703416836e-02 -1.757217548265411211e-01 -2.339002927114289254e-01 -1.573509627276477030e-01 -2.194173604823550228e-01 -1.688504303658637240e-01 -1.410109158729234702e-01 -9.864618383214808495e-02 -1.456391393548109314e-01 -4.428778786511737287e-01 -3.757200001347094087e-01 -4.922227159989424061e-01 -5.031404597213320340e-01 -4.052397333039461369e-01 -5.134331868167366641e-01 -5.145774600686908729e-01 -3.786766789328028238e-01 -4.148132623913316497e-01 -3.705392390557418758e-01 1.104400332324941142e-01 2.581026983241755945e-01 8.221904110665098631e-02 7.243241772937672462e-02 1.381369669751646989e-01 2.087567599448987565e-02 1.106449223595728643e-01 1.860435765451742551e-01 1.659769130593227726e-01 1.808308879428167648e-01
